Id,Data,Produto,Categoria,Quantidade,Preço
2727,2023-07-03,BASIC Notebook,Laptop,1,1979.51
326,2023-07-03,PRO Notebook,Laptop,1,2682.14
1155,2023-07-03,GAMER Notebook,Laptop,1,9020.26
3372,2023-07-03,Teclado,Periféricos,1,740.64
3625,2023-07-03,Headset,Periféricos,1,232.93
999,2023-07-03,HOME OFFICE Setup,Desktop,1,1658.92
1138,2023-07-04,MOBA Setup,Desktop,1,6090.44
1947,2023-07-04,BASIC Notebook,Laptop,1,1809.16
851,2023-07-04,GAMER Notebook,Laptop,1,6551.23
3386,2023-07-04,Teclado,Periféricos,1,96.11
265,2023-07-04,Adaptador Wi-Fi,Periféricos,1,89.68
4023,2023-07-04,Teclado,Periféricos,1,89.67
2358,2023-07-04,GAMER Setup,Desktop,1,10733.9
4396,2023-07-04,GAMER Setup,Desktop,1,13655.34
3201,2023-07-04,GAMER Notebook,Laptop,1,11301.67
2037,2023-07-04,Mouse,Periféricos,1,65.57
784,2023-07-04,PRO Notebook,Laptop,1,3815.11
4050,2023-07-04,MOBA Setup,Desktop,3,6493.12
3219,2023-07-04,MOBA Setup,Desktop,1,4621.44
1227,2023-07-05,HOME OFFICE Setup,Desktop,1,2117.99
3841,2023-07-05,BASIC Notebook,Laptop,1,1807.61
4815,2023-07-05,PRO Notebook,Laptop,1,2624.64
2703,2023-07-05,Joystick,Periféricos,1,201.35
3485,2023-07-05,Teclado,Periféricos,1,189.02
4797,2023-07-05,Joystick,Periféricos,1,271.49
3274,2023-07-05,GAMER Notebook,Laptop,1,8591.03
3532,2023-07-05,Adaptador Wi-Fi,Periféricos,1,86.08
2927,2023-07-05,Webcam,Periféricos,1,193.22
426,2023-07-05,PRO Notebook,Laptop,1,2590.83
3387,2023-07-05,GAMER Notebook,Laptop,1,10649.77
1220,2023-07-05,MOBA Setup,Desktop,1,3343.91
907,2023-07-05,GAMER Setup,Desktop,1,16684.21
4249,2023-07-06,BASIC Notebook,Laptop,1,2044.18
3311,2023-07-06,Webcam,Periféricos,1,144.59
388,2023-07-06,MOBA Setup,Desktop,1,7092.94
4311,2023-07-06,Mouse,Periféricos,3,16.76
3230,2023-07-06,GAMER Notebook,Laptop,1,9197.9
3826,2023-07-06,Adaptador Wi-Fi,Periféricos,2,94.08
2539,2023-07-06,MOBA Setup,Desktop,1,5213.04
1970,2023-07-06,GAMER Setup,Desktop,1,10258.79
3343,2023-07-06,BASIC Notebook,Laptop,1,2306.81
4377,2023-07-07,Webcam,Periféricos,1,52.04
1765,2023-07-07,Joystick,Periféricos,5,228.11
1680,2023-07-07,PRO Notebook,Laptop,1,2654.84
3961,2023-07-07,Mouse,Periféricos,4,163.13
1084,2023-07-07,MOBA Setup,Desktop,1,9745.03
2078,2023-07-07,HOME OFFICE Setup,Desktop,1,1706.27
3028,2023-07-07,Joystick,Periféricos,1,260.35
4394,2023-07-07,Joystick,Periféricos,4,288.65
1475,2023-07-07,Mouse,Periféricos,1,86.15
256,2023-07-08,Mouse,Periféricos,1,65.9
4210,2023-07-08,PRO Notebook,Laptop,1,3758.8
4538,2023-07-08,MOBA Setup,Desktop,1,3255.56
929,2023-07-08,Mouse,Periféricos,1,140.04
2456,2023-07-08,GAMER Setup,Desktop,1,26687.56
862,2023-07-08,Joystick,Periféricos,1,299.94
3042,2023-07-08,GAMER Notebook,Laptop,1,5062.48
387,2023-07-08,MOBA Setup,Desktop,1,6856.52
1442,2023-07-08,GAMER Setup,Desktop,1,10650.52
2160,2023-07-08,Mouse,Periféricos,3,131.72
1183,2023-07-08,PRO Notebook,Laptop,1,3773.51
2176,2023-07-08,Headset,Periféricos,1,428.33
3295,2023-07-08,MOBA Setup,Desktop,1,2059.55
317,2023-07-08,GAMER Setup,Desktop,1,4954.13
1515,2023-07-08,GAMER Setup,Desktop,1,15765.84
4738,2023-07-08,HOME OFFICE Setup,Desktop,1,2009.78
411,2023-07-09,Adaptador Wi-Fi,Periféricos,1,81.26
3924,2023-07-09,Headset,Periféricos,1,443.2
3910,2023-07-09,BASIC Notebook,Laptop,1,2442.22
239,2023-07-09,GAMER Setup,Desktop,1,7977.77
925,2023-07-09,GAMER Setup,Desktop,1,24393.78
536,2023-07-09,BASIC Notebook,Laptop,1,2114.81
4554,2023-07-09,MOBA Setup,Desktop,1,3778.02
1133,2023-07-09,Webcam,Periféricos,1,166.52
1113,2023-07-09,GAMER Setup,Desktop,2,21850.72
4516,2023-07-09,MOBA Setup,Desktop,1,6498.06
4703,2023-07-09,HOME OFFICE Setup,Desktop,1,2005.01
1593,2023-07-09,GAMER Notebook,Laptop,1,4070.43
3585,2023-07-09,Joystick,Periféricos,1,256.44
3309,2023-07-09,PRO Notebook,Laptop,1,3499.99
3963,2023-07-09,PRO Notebook,Laptop,1,2655.51
2866,2023-07-10,GAMER Setup,Desktop,1,19691.35
4471,2023-07-10,Joystick,Periféricos,3,324.41
3197,2023-07-10,MOBA Setup,Desktop,1,8608.67
1141,2023-07-10,GAMER Notebook,Laptop,1,9145.24
4549,2023-07-10,PRO Notebook,Laptop,1,3677.16
1213,2023-07-10,Teclado,Periféricos,1,178.55
1510,2023-07-10,BASIC Notebook,Laptop,1,2258.22
4679,2023-07-10,Headset,Periféricos,4,74.0
1383,2023-07-10,Mouse,Periféricos,1,107.19
4258,2023-07-10,GAMER Notebook,Laptop,1,11419.3
1063,2023-07-10,Joystick,Periféricos,1,172.91
4526,2023-07-10,Joystick,Periféricos,5,325.11
1232,2023-07-10,BASIC Notebook,Laptop,1,2492.58
3914,2023-07-10,PRO Notebook,Laptop,1,2671.49
4120,2023-07-10,MOBA Setup,Desktop,1,6752.39
1856,2023-07-10,Teclado,Periféricos,1,433.23
1976,2023-07-10,Headset,Periféricos,1,52.96
1109,2023-07-11,Mouse,Periféricos,1,110.8
798,2023-07-11,Mouse,Periféricos,1,59.55
169,2023-07-11,PRO Notebook,Laptop,1,3690.6
1832,2023-07-11,Headset,Periféricos,1,209.8
1343,2023-07-11,GAMER Notebook,Laptop,1,9446.5
4202,2023-07-11,BASIC Notebook,Laptop,1,2470.24
2294,2023-07-11,GAMER Setup,Desktop,1,23079.18
3442,2023-07-11,BASIC Notebook,Laptop,1,1938.61
2909,2023-07-11,GAMER Notebook,Laptop,1,5527.32
3757,2023-07-12,BASIC Notebook,Laptop,1,2371.79
2754,2023-07-12,MOBA Setup,Desktop,1,4903.98
4218,2023-07-12,GAMER Notebook,Laptop,1,11738.23
4575,2023-07-12,PRO Notebook,Laptop,1,3318.38
4727,2023-07-12,Headset,Periféricos,1,94.96
1549,2023-07-12,PRO Notebook,Laptop,1,3565.53
3421,2023-07-12,Adaptador Wi-Fi,Periféricos,1,93.31
3109,2023-07-12,GAMER Notebook,Laptop,1,4620.18
1705,2023-07-12,Teclado,Periféricos,1,373.13
1397,2023-07-12,BASIC Notebook,Laptop,1,2280.42
4906,2023-07-12,BASIC Notebook,Laptop,1,2318.96
4546,2023-07-12,Adaptador Wi-Fi,Periféricos,1,96.61
3090,2023-07-13,Mouse,Periféricos,1,21.43
4296,2023-07-13,Headset,Periféricos,3,83.65
3096,2023-07-13,MOBA Setup,Desktop,1,5162.44
3865,2023-07-13,Headset,Periféricos,1,388.26
1645,2023-07-13,Teclado,Periféricos,3,271.28
3902,2023-07-13,BASIC Notebook,Laptop,1,2318.73
145,2023-07-13,PRO Notebook,Laptop,1,3519.28
2197,2023-07-13,Headset,Periféricos,1,260.09
3021,2023-07-13,PRO Notebook,Laptop,1,3994.77
2850,2023-07-13,Mouse,Periféricos,1,25.4
1428,2023-07-13,Adaptador Wi-Fi,Periféricos,4,94.67
1466,2023-07-13,HOME OFFICE Setup,Desktop,3,2196.42
2756,2023-07-13,Adaptador Wi-Fi,Periféricos,1,99.34
3093,2023-07-13,BASIC Notebook,Laptop,1,2209.61
2573,2023-07-14,GAMER Notebook,Laptop,1,5958.0
2359,2023-07-14,Mouse,Periféricos,1,23.38
4949,2023-07-14,BASIC Notebook,Laptop,1,2026.64
4373,2023-07-14,GAMER Setup,Desktop,1,10513.35
4098,2023-07-14,MOBA Setup,Desktop,1,5901.16
3257,2023-07-14,BASIC Notebook,Laptop,1,2405.83
4910,2023-07-14,GAMER Notebook,Laptop,1,8301.83
4030,2023-07-14,Adaptador Wi-Fi,Periféricos,3,96.92
2206,2023-07-14,Teclado,Periféricos,1,445.46
1757,2023-07-14,Joystick,Periféricos,1,314.01
213,2023-07-14,Webcam,Periféricos,1,91.8
2634,2023-07-14,BASIC Notebook,Laptop,1,2147.07
1341,2023-07-14,GAMER Notebook,Laptop,1,7784.37
3165,2023-07-14,GAMER Notebook,Laptop,1,4084.85
2526,2023-07-15,PRO Notebook,Laptop,1,3967.03
3722,2023-07-15,PRO Notebook,Laptop,1,3842.37
3141,2023-07-15,GAMER Setup,Desktop,1,15670.4
2987,2023-07-15,PRO Notebook,Laptop,1,3169.28
2955,2023-07-15,Mouse,Periféricos,1,158.51
3977,2023-07-15,Headset,Periféricos,1,428.35
1955,2023-07-15,BASIC Notebook,Laptop,1,1870.86
427,2023-07-15,MOBA Setup,Desktop,1,9745.66
3446,2023-07-15,Teclado,Periféricos,1,226.0
2370,2023-07-15,HOME OFFICE Setup,Desktop,1,2522.75
1552,2023-07-15,GAMER Notebook,Laptop,1,11150.93
3515,2023-07-15,GAMER Setup,Desktop,1,29748.71
23,2023-07-16,MOBA Setup,Desktop,1,7361.4
4945,2023-07-16,Teclado,Periféricos,1,190.24
3100,2023-07-16,GAMER Setup,Desktop,1,10795.37
486,2023-07-16,BASIC Notebook,Laptop,1,2063.34
4544,2023-07-16,Mouse,Periféricos,4,105.86
2341,2023-07-16,Joystick,Periféricos,1,362.47
3570,2023-07-16,BASIC Notebook,Laptop,1,2256.85
535,2023-07-16,HOME OFFICE Setup,Desktop,1,2370.49
4315,2023-07-16,Teclado,Periféricos,1,438.99
717,2023-07-16,HOME OFFICE Setup,Desktop,1,1567.86
3951,2023-07-16,BASIC Notebook,Laptop,1,2289.52
2000,2023-07-16,GAMER Notebook,Laptop,1,11978.94
841,2023-07-16,MOBA Setup,Desktop,1,4205.2
1056,2023-07-16,Webcam,Periféricos,1,73.56
216,2023-07-17,HOME OFFICE Setup,Desktop,1,2628.01
2466,2023-07-17,Teclado,Periféricos,1,302.76
1485,2023-07-17,Webcam,Periféricos,1,261.69
3163,2023-07-17,MOBA Setup,Desktop,1,6938.42
224,2023-07-17,BASIC Notebook,Laptop,1,2125.52
2901,2023-07-17,HOME OFFICE Setup,Desktop,1,2427.75
659,2023-07-17,PRO Notebook,Laptop,1,3501.76
2324,2023-07-17,HOME OFFICE Setup,Desktop,1,2517.74
1470,2023-07-17,Mouse,Periféricos,5,11.84
1499,2023-07-17,Webcam,Periféricos,4,123.75
2074,2023-07-17,Headset,Periféricos,1,85.76
2661,2023-07-17,PRO Notebook,Laptop,1,2729.1
3195,2023-07-17,Webcam,Periféricos,1,218.95
168,2023-07-17,HOME OFFICE Setup,Desktop,1,2513.44
3193,2023-07-17,Adaptador Wi-Fi,Periféricos,1,84.46
2663,2023-07-17,Adaptador Wi-Fi,Periféricos,1,95.03
2447,2023-07-17,MOBA Setup,Desktop,1,2888.87
433,2023-07-17,BASIC Notebook,Laptop,1,2210.47
4895,2023-07-17,GAMER Notebook,Laptop,1,6514.37
2268,2023-07-18,Joystick,Periféricos,4,266.15
4965,2023-07-18,PRO Notebook,Laptop,3,2942.2
682,2023-07-18,PRO Notebook,Laptop,1,2687.76
2264,2023-07-18,GAMER Notebook,Laptop,1,7154.15
756,2023-07-18,Teclado,Periféricos,2,241.23
3588,2023-07-18,GAMER Setup,Desktop,1,27495.16
4357,2023-07-18,HOME OFFICE Setup,Desktop,1,2715.37
2167,2023-07-18,GAMER Setup,Desktop,1,16456.82
4577,2023-07-18,GAMER Setup,Desktop,2,16557.9
4507,2023-07-18,Teclado,Periféricos,1,112.08
2557,2023-07-19,BASIC Notebook,Laptop,1,1900.55
4651,2023-07-19,Adaptador Wi-Fi,Periféricos,5,94.72
4167,2023-07-19,HOME OFFICE Setup,Desktop,1,1785.86
3594,2023-07-19,PRO Notebook,Laptop,1,3345.46
313,2023-07-19,MOBA Setup,Desktop,1,5760.08
1414,2023-07-19,Teclado,Periféricos,1,131.46
3863,2023-07-19,PRO Notebook,Laptop,1,2568.52
3059,2023-07-19,Teclado,Periféricos,1,668.01
1951,2023-07-19,HOME OFFICE Setup,Desktop,1,2691.37
3091,2023-07-19,HOME OFFICE Setup,Desktop,1,2396.8
2805,2023-07-19,MOBA Setup,Desktop,1,6941.44
2639,2023-07-20,PRO Notebook,Laptop,1,2838.81
766,2023-07-20,GAMER Setup,Desktop,1,10667.54
3477,2023-07-20,Adaptador Wi-Fi,Periféricos,1,87.7
4420,2023-07-20,BASIC Notebook,Laptop,1,2285.15
4695,2023-07-20,Headset,Periféricos,4,148.21
2547,2023-07-20,BASIC Notebook,Laptop,1,2435.91
2723,2023-07-20,Teclado,Periféricos,1,603.49
3179,2023-07-20,BASIC Notebook,Laptop,1,1903.19
1127,2023-07-20,Headset,Periféricos,1,470.27
2942,2023-07-20,HOME OFFICE Setup,Desktop,1,1852.08
3269,2023-07-21,GAMER Setup,Desktop,1,23568.28
693,2023-07-21,HOME OFFICE Setup,Desktop,1,1867.32
817,2023-07-21,BASIC Notebook,Laptop,1,1915.18
4802,2023-07-21,PRO Notebook,Laptop,1,2645.72
1373,2023-07-21,BASIC Notebook,Laptop,1,1988.36
2961,2023-07-21,GAMER Setup,Desktop,1,26632.81
2971,2023-07-21,Webcam,Periféricos,1,145.08
4893,2023-07-21,PRO Notebook,Laptop,1,3215.46
4359,2023-07-21,GAMER Setup,Desktop,1,25560.23
288,2023-07-21,Adaptador Wi-Fi,Periféricos,1,84.22
3174,2023-07-21,GAMER Setup,Desktop,1,20142.12
2760,2023-07-21,HOME OFFICE Setup,Desktop,1,2458.42
2851,2023-07-21,GAMER Notebook,Laptop,1,7838.84
1424,2023-07-21,HOME OFFICE Setup,Desktop,1,2074.97
1076,2023-07-22,HOME OFFICE Setup,Desktop,1,2177.99
1255,2023-07-22,BASIC Notebook,Laptop,1,2364.51
861,2023-07-22,MOBA Setup,Desktop,1,4399.11
3741,2023-07-22,MOBA Setup,Desktop,1,7116.92
3578,2023-07-22,Joystick,Periféricos,1,306.37
4193,2023-07-22,Headset,Periféricos,2,111.06
4393,2023-07-22,BASIC Notebook,Laptop,1,2044.81
1964,2023-07-22,PRO Notebook,Laptop,1,3257.04
2379,2023-07-23,PRO Notebook,Laptop,1,3602.99
2378,2023-07-23,HOME OFFICE Setup,Desktop,1,1627.29
3232,2023-07-23,MOBA Setup,Desktop,1,5167.2
3441,2023-07-23,Teclado,Periféricos,3,315.35
3764,2023-07-23,Teclado,Periféricos,1,466.48
1188,2023-07-23,PRO Notebook,Laptop,1,3551.27
3988,2023-07-23,BASIC Notebook,Laptop,1,2242.01
3931,2023-07-23,BASIC Notebook,Laptop,1,2475.91
2656,2023-07-23,MOBA Setup,Desktop,3,2977.52
2252,2023-07-23,BASIC Notebook,Laptop,1,2117.08
457,2023-07-23,GAMER Notebook,Laptop,1,11021.65
1561,2023-07-24,Joystick,Periféricos,1,449.85
3993,2023-07-24,BASIC Notebook,Laptop,1,1819.47
2659,2023-07-24,Mouse,Periféricos,1,104.65
2527,2023-07-24,Headset,Periféricos,1,251.79
3275,2023-07-24,HOME OFFICE Setup,Desktop,2,1806.31
4472,2023-07-24,Mouse,Periféricos,1,102.79
2928,2023-07-24,PRO Notebook,Laptop,1,3172.49
2472,2023-07-24,PRO Notebook,Laptop,1,2777.42
1943,2023-07-24,Mouse,Periféricos,1,118.49
3557,2023-07-24,BASIC Notebook,Laptop,1,2068.77
2615,2023-07-24,GAMER Setup,Desktop,1,4267.08
2442,2023-07-24,PRO Notebook,Laptop,1,2767.09
269,2023-07-24,MOBA Setup,Desktop,1,4418.14
2177,2023-07-24,HOME OFFICE Setup,Desktop,1,2439.77
3659,2023-07-25,Webcam,Periféricos,1,78.48
234,2023-07-25,GAMER Setup,Desktop,1,15137.83
2839,2023-07-25,Mouse,Periféricos,1,76.42
4040,2023-07-25,Joystick,Periféricos,1,216.16
3971,2023-07-25,GAMER Notebook,Laptop,1,10277.08
4914,2023-07-25,BASIC Notebook,Laptop,1,1959.84
187,2023-07-25,GAMER Setup,Desktop,1,25190.17
3559,2023-07-25,BASIC Notebook,Laptop,1,1869.61
3791,2023-07-25,PRO Notebook,Laptop,1,3530.15
506,2023-07-25,BASIC Notebook,Laptop,1,2105.35
1997,2023-07-26,BASIC Notebook,Laptop,1,2023.52
3673,2023-07-26,GAMER Setup,Desktop,1,22572.34
3966,2023-07-26,BASIC Notebook,Laptop,1,2267.4
3363,2023-07-26,Joystick,Periféricos,1,466.6
2267,2023-07-26,BASIC Notebook,Laptop,1,2132.41
1630,2023-07-26,Mouse,Periféricos,1,17.94
1756,2023-07-26,GAMER Notebook,Laptop,2,6288.05
2203,2023-07-26,GAMER Setup,Desktop,1,7058.92
430,2023-07-26,Mouse,Periféricos,1,159.49
830,2023-07-26,Teclado,Periféricos,1,618.52
3196,2023-07-26,GAMER Setup,Desktop,1,13773.71
4839,2023-07-26,Webcam,Periféricos,1,183.44
2132,2023-07-26,HOME OFFICE Setup,Desktop,1,2880.58
1157,2023-07-26,Webcam,Periféricos,4,247.65
1051,2023-07-26,GAMER Setup,Desktop,1,23305.47
4639,2023-07-26,PRO Notebook,Laptop,1,2992.68
260,2023-07-26,GAMER Notebook,Laptop,1,6646.33
1201,2023-07-27,MOBA Setup,Desktop,1,6287.4
3281,2023-07-27,GAMER Notebook,Laptop,1,7908.91
3857,2023-07-27,PRO Notebook,Laptop,1,2542.07
1586,2023-07-27,PRO Notebook,Laptop,1,3288.09
4721,2023-07-27,Webcam,Periféricos,1,50.19
2508,2023-07-27,Mouse,Periféricos,1,14.19
4314,2023-07-27,Mouse,Periféricos,2,186.94
944,2023-07-27,MOBA Setup,Desktop,1,7072.98
2985,2023-07-27,MOBA Setup,Desktop,1,8616.03
3402,2023-07-27,HOME OFFICE Setup,Desktop,1,1958.77
111,2023-07-27,MOBA Setup,Desktop,1,9034.16
4461,2023-07-28,BASIC Notebook,Laptop,1,2101.38
3117,2023-07-28,GAMER Notebook,Laptop,1,6862.57
663,2023-07-28,BASIC Notebook,Laptop,1,2355.59
358,2023-07-28,GAMER Setup,Desktop,2,6088.2
3974,2023-07-28,PRO Notebook,Laptop,1,2961.1
4518,2023-07-28,HOME OFFICE Setup,Desktop,1,2713.55
3657,2023-07-28,Mouse,Periféricos,1,91.85
4970,2023-07-28,MOBA Setup,Desktop,1,2595.42
64,2023-07-28,PRO Notebook,Laptop,1,3098.49
1176,2023-07-28,GAMER Notebook,Laptop,1,5940.67
3544,2023-07-28,PRO Notebook,Laptop,3,3954.59
4957,2023-07-28,GAMER Setup,Desktop,1,13202.27
4566,2023-07-28,GAMER Setup,Desktop,1,10499.2
4958,2023-07-28,PRO Notebook,Laptop,1,3174.56
3573,2023-07-28,PRO Notebook,Laptop,1,3045.34
484,2023-07-28,MOBA Setup,Desktop,1,3135.0
3774,2023-07-28,Adaptador Wi-Fi,Periféricos,1,98.69
1837,2023-07-28,PRO Notebook,Laptop,1,3132.72
197,2023-07-28,Adaptador Wi-Fi,Periféricos,1,84.28
1792,2023-07-28,Mouse,Periféricos,4,184.84
3805,2023-07-28,Webcam,Periféricos,1,152.74
2636,2023-07-28,BASIC Notebook,Laptop,1,1857.57
4328,2023-07-28,MOBA Setup,Desktop,1,4260.77
1753,2023-07-29,GAMER Setup,Desktop,1,29051.78
3715,2023-07-29,BASIC Notebook,Laptop,1,1935.05
3650,2023-07-29,MOBA Setup,Desktop,1,9384.45
2468,2023-07-29,Webcam,Periféricos,1,203.88
4642,2023-07-29,PRO Notebook,Laptop,1,3462.51
157,2023-07-29,PRO Notebook,Laptop,1,3434.73
1342,2023-07-29,Headset,Periféricos,1,231.34
275,2023-07-29,HOME OFFICE Setup,Desktop,1,1776.55
1845,2023-07-29,Mouse,Periféricos,1,33.76
980,2023-07-29,HOME OFFICE Setup,Desktop,1,1670.83
1514,2023-07-29,PRO Notebook,Laptop,1,3574.99
1082,2023-07-29,GAMER Setup,Desktop,1,21267.74
377,2023-07-29,Mouse,Periféricos,5,93.93
1920,2023-07-29,HOME OFFICE Setup,Desktop,1,2599.78
696,2023-07-29,HOME OFFICE Setup,Desktop,1,2226.38
4088,2023-07-29,BASIC Notebook,Laptop,1,2165.23
3347,2023-07-29,PRO Notebook,Laptop,1,3908.38
231,2023-07-29,BASIC Notebook,Laptop,1,1871.33
319,2023-07-29,Webcam,Periféricos,1,248.93
875,2023-07-29,HOME OFFICE Setup,Desktop,1,2935.53
917,2023-07-29,Headset,Periféricos,1,481.68
3619,2023-07-30,PRO Notebook,Laptop,1,3561.25
4059,2023-07-30,HOME OFFICE Setup,Desktop,1,1678.89
2726,2023-07-30,HOME OFFICE Setup,Desktop,1,2735.57
3440,2023-07-30,PRO Notebook,Laptop,1,3599.56
3323,2023-07-30,Joystick,Periféricos,4,369.67
1595,2023-07-30,GAMER Notebook,Laptop,1,11348.86
4583,2023-07-30,Mouse,Periféricos,1,178.25
419,2023-07-30,GAMER Notebook,Laptop,1,5236.18
1419,2023-07-30,Headset,Periféricos,1,335.52
889,2023-07-30,GAMER Setup,Desktop,1,28303.71
4586,2023-07-30,PRO Notebook,Laptop,1,3099.11
3928,2023-07-30,HOME OFFICE Setup,Desktop,1,2945.05
500,2023-07-30,MOBA Setup,Desktop,1,8138.8
2887,2023-07-30,Joystick,Periféricos,1,126.18
568,2023-07-31,GAMER Notebook,Laptop,1,10472.35
3671,2023-07-31,GAMER Setup,Desktop,1,29556.15
4321,2023-07-31,PRO Notebook,Laptop,1,3027.68
14,2023-07-31,PRO Notebook,Laptop,1,3710.69
1520,2023-07-31,Webcam,Periféricos,1,82.3
1872,2023-07-31,HOME OFFICE Setup,Desktop,2,2395.51
31,2023-07-31,HOME OFFICE Setup,Desktop,1,1901.61
1314,2023-07-31,BASIC Notebook,Laptop,1,1905.79
3024,2023-07-31,Webcam,Periféricos,4,213.56
2771,2023-07-31,Teclado,Periféricos,1,566.32
4274,2023-07-31,GAMER Notebook,Laptop,1,8451.75
2660,2023-07-31,Teclado,Periféricos,4,321.54
845,2023-08-01,Joystick,Periféricos,1,132.76
4927,2023-08-01,Joystick,Periféricos,1,283.31
739,2023-08-01,GAMER Notebook,Laptop,3,8621.08
2693,2023-08-01,PRO Notebook,Laptop,1,3352.07
920,2023-08-01,Adaptador Wi-Fi,Periféricos,1,99.83
3568,2023-08-01,Joystick,Periféricos,2,289.95
4593,2023-08-01,PRO Notebook,Laptop,1,3279.07
3923,2023-08-01,Mouse,Periféricos,3,62.04
3283,2023-08-01,HOME OFFICE Setup,Desktop,1,1808.84
4733,2023-08-01,GAMER Setup,Desktop,1,22989.67
1992,2023-08-01,HOME OFFICE Setup,Desktop,1,2819.69
1663,2023-08-01,PRO Notebook,Laptop,1,3315.2
1452,2023-08-02,Webcam,Periféricos,5,241.05
3903,2023-08-02,Adaptador Wi-Fi,Periféricos,1,96.42
1161,2023-08-02,Mouse,Periféricos,1,173.15
373,2023-08-02,GAMER Setup,Desktop,1,7721.06
1435,2023-08-02,BASIC Notebook,Laptop,1,2039.91
3144,2023-08-02,BASIC Notebook,Laptop,1,2484.67
4576,2023-08-02,GAMER Setup,Desktop,1,10129.22
266,2023-08-02,GAMER Notebook,Laptop,2,11812.86
2612,2023-08-02,Mouse,Periféricos,1,160.68
2886,2023-08-02,HOME OFFICE Setup,Desktop,1,1882.29
4278,2023-08-02,BASIC Notebook,Laptop,1,1860.21
2979,2023-08-02,BASIC Notebook,Laptop,1,2431.76
3540,2023-08-02,GAMER Setup,Desktop,1,25883.16
1403,2023-08-02,BASIC Notebook,Laptop,3,2462.85
3378,2023-08-02,HOME OFFICE Setup,Desktop,1,1863.37
69,2023-08-03,Mouse,Periféricos,1,23.49
3851,2023-08-03,BASIC Notebook,Laptop,1,2371.59
1479,2023-08-03,GAMER Notebook,Laptop,1,4469.17
2948,2023-08-03,Mouse,Periféricos,2,116.78
522,2023-08-03,BASIC Notebook,Laptop,1,2332.15
3137,2023-08-03,HOME OFFICE Setup,Desktop,1,1682.58
1156,2023-08-03,HOME OFFICE Setup,Desktop,3,2266.17
1281,2023-08-03,Headset,Periféricos,1,165.5
1206,2023-08-03,MOBA Setup,Desktop,1,2729.7
1518,2023-08-03,GAMER Setup,Desktop,1,17571.61
4422,2023-08-03,HOME OFFICE Setup,Desktop,1,1619.54
3967,2023-08-03,MOBA Setup,Desktop,1,3783.03
189,2023-08-03,PRO Notebook,Laptop,1,3845.81
3887,2023-08-03,Headset,Periféricos,1,296.21
4022,2023-08-03,Teclado,Periféricos,2,47.86
2917,2023-08-03,Adaptador Wi-Fi,Periféricos,1,96.95
4878,2023-08-03,HOME OFFICE Setup,Desktop,1,2533.79
573,2023-08-03,Headset,Periféricos,1,484.52
557,2023-08-03,GAMER Notebook,Laptop,1,10631.67
4123,2023-08-03,BASIC Notebook,Laptop,1,2471.28
1454,2023-08-03,Headset,Periféricos,4,101.31
2012,2023-08-03,HOME OFFICE Setup,Desktop,1,1985.12
1134,2023-08-04,GAMER Notebook,Laptop,1,8008.39
4173,2023-08-04,Webcam,Periféricos,1,206.61
4524,2023-08-04,BASIC Notebook,Laptop,1,2345.69
2912,2023-08-04,Adaptador Wi-Fi,Periféricos,1,94.05
1902,2023-08-04,Webcam,Periféricos,1,139.5
725,2023-08-04,Teclado,Periféricos,1,491.91
510,2023-08-04,Webcam,Periféricos,1,54.8
3756,2023-08-04,GAMER Setup,Desktop,1,20491.94
297,2023-08-04,Webcam,Periféricos,2,76.4
2664,2023-08-04,HOME OFFICE Setup,Desktop,1,1802.9
1125,2023-08-04,Webcam,Periféricos,1,196.76
4166,2023-08-04,GAMER Setup,Desktop,1,14849.65
408,2023-08-04,Adaptador Wi-Fi,Periféricos,4,84.68
2542,2023-08-04,Joystick,Periféricos,1,320.04
2345,2023-08-04,Mouse,Periféricos,1,142.17
3790,2023-08-05,MOBA Setup,Desktop,1,9373.53
2101,2023-08-05,Teclado,Periféricos,1,628.52
121,2023-08-05,MOBA Setup,Desktop,1,2738.39
2050,2023-08-05,Joystick,Periféricos,1,480.66
4360,2023-08-05,HOME OFFICE Setup,Desktop,1,2673.92
820,2023-08-05,Joystick,Periféricos,4,289.28
2207,2023-08-05,PRO Notebook,Laptop,1,2906.58
3299,2023-08-05,HOME OFFICE Setup,Desktop,1,2194.04
2084,2023-08-05,HOME OFFICE Setup,Desktop,1,2831.38
1785,2023-08-05,Webcam,Periféricos,1,122.19
3747,2023-08-05,GAMER Notebook,Laptop,1,6112.31
1246,2023-08-05,Teclado,Periféricos,2,208.33
2400,2023-08-05,GAMER Notebook,Laptop,1,7216.07
4165,2023-08-05,PRO Notebook,Laptop,1,3831.99
3157,2023-08-05,HOME OFFICE Setup,Desktop,1,2835.13
4189,2023-08-06,MOBA Setup,Desktop,1,9144.27
2429,2023-08-06,HOME OFFICE Setup,Desktop,1,2425.23
3599,2023-08-06,Joystick,Periféricos,1,161.8
560,2023-08-06,PRO Notebook,Laptop,1,2527.35
3824,2023-08-06,PRO Notebook,Laptop,1,2863.75
831,2023-08-06,GAMER Notebook,Laptop,1,11710.26
594,2023-08-06,Mouse,Periféricos,1,13.61
3271,2023-08-06,BASIC Notebook,Laptop,1,2197.3
4425,2023-08-06,Webcam,Periféricos,1,230.85
3313,2023-08-06,Mouse,Periféricos,1,105.84
2094,2023-08-06,GAMER Notebook,Laptop,1,11700.74
26,2023-08-06,BASIC Notebook,Laptop,1,1914.38
